"","MSSubClass","MSZoning","LotFrontage","LotArea","Alley","LotShape","LotConfig","Neighborhood","Condition1","HouseStyle","OverallQual","OverallCond","YearBuilt","RoofStyle","Exterior1st","MasVnrType","MasVnrArea","BsmtQual","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtUnfSF","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageFinish","GarageCars","GarageQual","GarageCond","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","MiscVal","MoSold","YrSold","SaleType","SaleCondition","SalePrice","log.sale.price","log.SalePrice"
"1141","20","RL",60,7350,"None","Reg","Corner","NAmes","Norm","1Story",5,7,1951,"Gable","HdBoard","None",0,"TA","Mn","ALQ",852,100,952,0,0,952,1,0,1,0,2,1,"TA",4,"Typ",0,"None","Detchd","Unf",2,"TA","TA",0,0,0,0,0,0,0,6,2008,"COD","Abnorml",139000,11.8422292121128,11.8422292121128
"1142","60","RL",70.0499583680267,10304,"None","IR1","CulDSac","NWAmes","PosN","2Story",5,7,1976,"Gable","Plywood","BrkFace",44,"TA","No","ALQ",381,399,1088,780,0,1868,1,0,2,1,4,1,"Gd",9,"Typ",1,"TA","Attchd","Unf",2,"TA","TA",448,96,0,0,0,0,0,10,2009,"WD","Normal",197500,12.1934938633233,12.1934938633233
"1143","60","RL",77,9965,"None","Reg","Inside","CollgCr","Norm","2Story",8,5,2006,"Hip","VinylSd","Stone",340,"Ex","Gd","GLQ",1150,316,1466,1362,0,2828,1,0,3,0,4,1,"Gd",11,"Typ",1,"TA","BuiltIn","RFn",3,"TA","TA",125,144,0,0,0,0,0,4,2007,"New","Partial",424870,12.9595385187621,12.9595385187621
"1144","20","RL",70.0499583680267,9000,"None","Reg","Inside","Sawyer","Norm","1Story",5,3,1959,"Gable","Wd Sdng","None",0,"TA","No","GLQ",288,718,1006,0,0,1006,0,0,1,0,3,1,"TA",5,"Typ",0,"None","None","None",0,"None","None",0,24,0,0,0,0,0,7,2008,"WD","Normal",80000,11.289781913656,11.289781913656
"1145","190","RL",60,12180,"None","Reg","Inside","Edwards","Norm","1.5Fin",4,4,1941,"Gable","MetalSd","None",0,"Gd","No","BLQ",348,324,672,252,0,924,1,0,1,0,2,1,"Other",5,"Typ",0,"None","Detchd","Unf",1,"TA","TA",0,0,0,0,0,0,0,7,2010,"WD","Normal",80000,11.289781913656,11.289781913656
"1146","50","RM",52,6240,"None","Reg","Inside","BrkSide","Norm","1.5Fin",5,6,1928,"Gable","MetalSd","None",0,"TA","No","Unf",0,1042,1042,534,0,1576,0,0,1,0,3,1,"TA",8,"Typ",1,"Gd","Detchd","Unf",1,"TA","TA",0,0,0,0,0,0,0,8,2006,"WD","Other",149000,11.9117015849276,11.9117015849276
"1147","20","RL",70.0499583680267,11200,"None","Reg","Inside","SawyerW","Norm","1Story",6,5,1985,"Gable","Wd Sdng","BrkFace",85,"Gd","No","GLQ",1258,40,1298,0,0,1298,1,0,2,0,3,1,"Gd",5,"Typ",1,"TA","Attchd","Unf",2,"TA","TA",165,26,0,0,0,0,0,5,2006,"WD","Normal",180000,12.1007121298723,12.1007121298723
"1148","70","RL",75,12000,"None","Reg","Inside","Crawfor","Norm","2Story",7,7,1941,"Gable","MetalSd","None",0,"TA","No","Rec",275,429,860,704,0,1564,0,0,1,1,3,1,"Other",7,"Typ",1,"Gd","Attchd","Unf",1,"TA","TA",0,0,0,0,0,0,0,7,2009,"WD","Normal",174500,12.0696800206246,12.0696800206246
"1149","50","RM",70.0499583680267,5700,"None","Reg","Inside","OldTown","Norm","1.5Fin",7,7,1926,"Gable","Wd Sdng","None",0,"TA","No","Unf",0,572,572,539,0,1111,0,0,1,0,2,1,"TA",5,"Typ",1,"Gd","Detchd","Unf",1,"TA","TA",0,0,176,0,0,0,0,8,2008,"WD","Normal",116900,11.6690741474602,11.6690741474602
"1150","70","RM",50,9000,"None","Reg","Inside","OldTown","Artery","2Story",7,9,1920,"Hip","VinylSd","None",0,"TA","No","ALQ",624,26,832,650,0,1482,0,1,1,0,3,1,"TA",7,"Typ",0,"None","Detchd","Unf",2,"TA","TA",0,0,0,0,0,0,0,7,2009,"WD","Normal",143000,11.870599909242,11.870599909242
"1151","20","RL",57,8280,"None","IR1","Inside","NAmes","Norm","1Story",6,5,1950,"Gable","BrkFace","None",0,"TA","No","Unf",0,932,932,0,0,932,0,0,1,0,2,1,"Gd",4,"Typ",1,"Gd","Attchd","Unf",1,"TA","TA",0,0,214,0,0,0,0,11,2007,"WD","Normal",124000,11.7280368445872,11.7280368445872
"1152","20","RL",134,17755,"None","Reg","Inside","Edwards","Norm","1Story",5,4,1959,"Gable","HdBoard","BrkFace",132,"TA","No","BLQ",176,1290,1466,0,0,1466,0,0,1,1,3,1,"Other",6,"Typ",2,"Gd","Attchd","Fin",2,"TA","TA",0,140,0,0,100,0,0,11,2006,"WD","Normal",149900,11.9177236840907,11.9177236840907
"1153","20","RL",90,14115,"None","IR1","Inside","Crawfor","Norm","1Story",6,7,1956,"Gable","Other","None",0,"TA","No","ALQ",296,230,1811,0,0,1811,0,0,1,0,2,1,"Other",6,"Typ",1,"Gd","Attchd","Fin",2,"TA","TA",0,0,280,0,0,0,0,7,2006,"WD","Abnorml",230000,12.3458345879053,12.3458345879053
"1154","30","RM",70.0499583680267,5890,"None","Reg","Corner","IDOTRR","Norm","1Story",6,8,1930,"Gable","Wd Sdng","None",0,"TA","Av","ALQ",538,278,816,0,0,816,0,0,1,0,2,1,"TA",5,"Typ",0,"None","Detchd","Unf",1,"TA","TA",0,0,96,0,0,0,0,6,2008,"WD","Normal",120500,11.6994050319128,11.6994050319128
"1155","60","RL",70.0499583680267,13700,"None","IR1","Inside","NAmes","Norm","2Story",7,6,1965,"Gable","VinylSd","Stone",288,"TA","Gd","ALQ",454,410,902,918,0,1820,0,0,1,2,4,1,"Gd",8,"Typ",2,"Gd","Attchd","Unf",2,"TA","TA",60,84,0,0,273,0,0,5,2008,"WD","Normal",201800,12.2150323869016,12.2150323869016
"1156","20","RL",90,10768,"None","IR1","Corner","Other","Norm","1Story",5,8,1976,"Gable","Plywood","None",0,"Gd","Gd","ALQ",1157,280,1437,0,0,1437,1,0,2,0,3,1,"Gd",6,"Typ",1,"Fa","Attchd","RFn",2,"TA","TA",0,21,0,0,180,0,0,7,2007,"WD","Normal",218000,12.2922503417712,12.2922503417712
"1157","80","RL",85,9350,"None","Reg","Inside","NAmes","Norm","SLvl",5,8,1965,"Gable","BrkFace","None",0,"TA","Gd","ALQ",633,586,1265,0,0,1265,0,1,2,0,3,1,"Gd",6,"Typ",1,"Gd","Attchd","RFn",2,"TA","TA",0,92,0,96,0,0,0,10,2008,"WD","Normal",179900,12.1001564199386,12.1001564199386
"1158","120","RL",34,5001,"None","IR1","Inside","NridgHt","Norm","1Story",7,5,2007,"Gable","VinylSd","Stone",166,"Gd","No","GLQ",904,410,1314,0,0,1314,1,0,2,0,2,1,"Gd",6,"Typ",1,"Gd","Attchd","RFn",2,"TA","TA",172,62,0,0,0,0,0,7,2009,"WD","Normal",230000,12.3458345879053,12.3458345879053
"1159","20","RL",92,11932,"None","Reg","FR2","Somerst","Feedr","1Story",8,5,2007,"Gable","VinylSd","Stone",186,"Gd","No","Unf",0,1580,1580,0,0,1580,0,0,2,0,3,1,"Gd",7,"Typ",0,"None","Attchd","RFn",3,"TA","TA",0,24,0,0,0,0,0,6,2008,"Other","Partial",235128,12.3678853256926,12.3678853256926
"1160","60","RL",76,9120,"None","Reg","Inside","NWAmes","Norm","2Story",6,6,1974,"Hip","HdBoard","BrkFace",270,"TA","No","ALQ",442,459,943,933,0,1876,0,0,2,1,4,1,"Gd",8,"Typ",1,"TA","Attchd","RFn",2,"Other","TA",0,69,0,0,0,0,0,7,2008,"WD","Normal",185000,12.1281111040605,12.1281111040605
"1161","160","RL",24,2280,"None","Reg","Inside","Other","Norm","2Story",6,5,1978,"Gable","Plywood","None",0,"Gd","No","ALQ",311,544,855,601,0,1456,0,0,2,1,3,1,"TA",7,"Typ",1,"TA","Attchd","Unf",2,"TA","TA",26,0,0,0,0,0,0,7,2010,"WD","Normal",146000,11.8913619006905,11.8913619006905
"1162","20","RL",70.0499583680267,14778,"None","IR1","CulDSac","Crawfor","PosN","1Story",6,7,1954,"Hip","HdBoard","BrkFace",72,"TA","No","BLQ",728,568,1640,0,0,1640,1,0,1,0,3,1,"Gd",7,"Typ",1,"Gd","Detchd","Unf",2,"TA","TA",108,0,0,216,0,0,0,11,2008,"WD","Normal",224000,12.3194013308372,12.3194013308372
"1163","20","RL",109,8724,"None","Reg","Inside","Sawyer","Norm","1Story",5,5,1968,"Gable","VinylSd","None",0,"Gd","No","BLQ",492,402,894,0,0,894,0,0,1,0,3,1,"TA",5,"Typ",1,"Other","Attchd","Fin",2,"TA","TA",0,0,0,0,0,0,0,5,2007,"WD","Normal",129000,11.7675676833438,11.7675676833438
"1164","90","RL",60,12900,"None","Reg","Inside","Sawyer","Feedr","SFoyer",4,4,1969,"Gable","Plywood","None",0,"Gd","Av","GLQ",1198,0,1258,0,0,1258,2,0,0,2,0,2,"TA",6,"Typ",0,"None","Other","Unf",2,"Other","TA",120,0,0,0,0,0,0,1,2008,"WD","Other",108959,11.5987269436613,11.5987269436613
"1165","80","RL",70.0499583680267,16157,"None","IR1","FR2","Other","Feedr","SLvl",5,7,1978,"Gable","Plywood","None",0,"Gd","Gd","ALQ",680,289,1432,0,0,1432,1,0,1,1,2,1,"Gd",5,"Typ",1,"TA","Attchd","Unf",2,"TA","TA",168,180,0,0,0,0,0,6,2007,"WD","Normal",194000,12.1756134380455,12.1756134380455
"1166","20","RL",79,9541,"None","IR1","Inside","NridgHt","Norm","1Story",7,5,2009,"Gable","VinylSd","Stone",268,"Gd","No","Unf",0,1502,1502,0,0,1502,0,0,2,0,3,1,"Gd",7,"Typ",0,"None","Attchd","RFn",2,"TA","TA",0,114,0,0,0,0,0,9,2009,"New","Partial",233170,12.359523080243,12.359523080243
"1167","20","RL",64,10475,"None","IR1","Corner","CollgCr","Norm","1Story",8,5,2008,"Gable","VinylSd","Stone",72,"Gd","Av","Unf",0,1694,1694,0,0,1694,0,0,2,0,3,1,"Gd",7,"Typ",0,"None","Attchd","RFn",3,"TA","TA",160,33,0,0,0,0,0,2,2010,"WD","Normal",245350,12.410441041518,12.410441041518
"1168","60","RL",58,10852,"None","IR1","Inside","Gilbert","RRAn","2Story",6,5,2000,"Gable","VinylSd","None",0,"Gd","No","GLQ",786,173,959,712,0,1671,1,0,2,1,3,1,"TA",7,"Typ",1,"TA","Attchd","Fin",2,"TA","TA",0,38,0,0,0,0,0,2,2006,"WD","Normal",173000,12.0610468734799,12.0610468734799
"1169","70","RL",120,13728,"None","Reg","Corner","Edwards","Norm","2Story",6,7,1935,"Hip","Other","None",0,"TA","No","Rec",626,501,1236,872,0,2108,0,0,2,0,4,1,"Gd",7,"Typ",2,"TA","Other","Unf",2,"TA","TA",0,0,0,0,90,0,0,7,2008,"WD","Normal",235000,12.3673407931263,12.3673407931263
"1170","60","RL",118,35760,"None","IR1","CulDSac","NoRidge","Norm","2Story",10,5,1995,"Hip","HdBoard","BrkFace",1378,"Ex","Gd","GLQ",1387,543,1831,1796,0,3627,1,0,3,1,4,1,"Gd",10,"Typ",1,"TA","Attchd","Fin",3,"TA","TA",361,76,0,0,0,0,0,7,2006,"WD","Normal",625000,13.3455069287185,13.3455069287185
"1171","80","RL",76,9880,"None","Reg","Inside","Mitchel","Norm","SLvl",6,6,1977,"Gable","Plywood","None",0,"TA","Av","ALQ",522,574,1118,0,0,1118,1,0,1,0,3,1,"TA",6,"Typ",1,"Other","Attchd","Fin",1,"TA","TA",203,0,0,0,0,576,0,7,2008,"WD","Normal",171000,12.0494188354848,12.0494188354848
"1172","20","RL",76,9120,"None","Reg","Inside","NAmes","Norm","1Story",6,6,1958,"Hip","MetalSd","None",0,"TA","No","ALQ",662,599,1261,0,0,1261,1,0,1,0,3,1,"TA",6,"Typ",1,"TA","Attchd","RFn",2,"TA","TA",0,0,0,0,288,0,1400,11,2008,"WD","Normal",163000,12.0015054797889,12.0015054797889
"1173","160","Other",35,4017,"Pave","IR1","Inside","Somerst","Norm","2Story",7,5,2006,"Gable","MetalSd","None",0,"Gd","No","Unf",0,625,625,625,0,1250,0,0,2,1,2,1,"Gd",5,"Typ",0,"None","Detchd","Fin",2,"TA","TA",0,54,0,0,0,0,0,3,2008,"WD","Normal",171900,12.0546681913709,12.0546681913709
"1174","50","RL",138,18030,"None","IR1","Inside","Other","Norm","1.5Fin",5,6,1946,"Gable","MetalSd","None",0,"TA","No","Rec",152,977,1636,971,479,3086,0,0,3,0,3,1,"Other",12,"Other",1,"Gd","None","None",0,"None","None",122,0,0,0,0,0,0,3,2007,"WD","Normal",200500,12.2085695257288,12.2085695257288
"1175","70","RL",80,16560,"None","IR1","Inside","Crawfor","Norm","2Story",6,8,1932,"Gable","Wd Sdng","None",0,"Gd","No","Rec",503,449,1170,1175,0,2345,0,0,2,1,4,1,"TA",9,"Typ",1,"Gd","Detchd","Unf",2,"TA","TA",0,0,0,0,0,0,0,7,2006,"WD","Normal",239000,12.3842188309136,12.3842188309136
"1176","50","RL",85,10678,"None","Reg","Inside","NoRidge","Norm","1.5Fin",8,5,1992,"Hip","HdBoard","BrkFace",337,"Gd","No","GLQ",700,983,2129,743,0,2872,0,0,2,1,4,1,"Gd",9,"Typ",1,"TA","Attchd","Fin",2,"TA","TA",0,33,0,0,0,0,0,4,2007,"WD","Normal",285000,12.5602444592508,12.5602444592508
"1177","20","RL",37,6951,"None","IR1","CulDSac","Mitchel","Norm","1Story",5,5,1984,"Gable","HdBoard","None",0,"TA","No","ALQ",658,218,923,0,0,923,1,0,1,0,3,1,"TA",5,"Typ",0,"None","Attchd","Unf",1,"TA","TA",362,0,0,0,0,0,0,10,2008,"WD","Normal",119500,11.6910716503537,11.6910716503537
"1178","50","RM",70.0499583680267,3950,"Grvl","Reg","Inside","OldTown","Artery","1.5Fin",6,8,1926,"Gable","MetalSd","None",0,"TA","No","Rec",468,350,818,406,0,1224,0,0,1,0,3,1,"TA",5,"Typ",0,"None","Detchd","Unf",1,"TA","TA",0,0,116,0,0,0,0,12,2009,"WD","Normal",115000,11.6526874073454,11.6526874073454
"1179","50","RL",54,7681,"None","IR1","FR2","Crawfor","Norm","1.5Fin",5,6,1921,"Gable","Wd Sdng","None",0,"TA","No","Unf",0,731,820,523,0,1343,0,0,1,1,3,1,"TA",7,"Typ",1,"Gd","Detchd","Unf",1,"Other","TA",192,0,102,0,0,0,0,7,2009,"WD","Normal",154900,11.950535026405,11.950535026405
"1180","20","RL",77,8335,"None","Reg","Corner","Edwards","Norm","1Story",5,5,1954,"Gable","Wd Sdng","None",0,"None","None","None",0,0,1124,0,0,1124,0,0,1,0,3,1,"TA",5,"Min2",1,"Gd","None","None",0,"None","None",0,36,190,0,0,0,0,4,2006,"WD","Normal",93000,11.4403547721354,11.4403547721354
"1181","60","RL",70.0499583680267,11170,"None","IR2","Corner","Timber","Norm","2Story",7,5,1990,"Gable","MetalSd","None",0,"Gd","No","LwQ",1216,0,1298,1216,0,2514,0,0,2,1,4,1,"TA",8,"Typ",0,"None","Attchd","Fin",2,"TA","TA",0,0,0,0,0,0,0,4,2006,"WD","Normal",250000,12.4292161968444,12.4292161968444
"1182","120","RM",64,5587,"None","IR1","Inside","Crawfor","Norm","1Story",8,5,2008,"Hip","CemntBd","Stone",186,"Ex","Gd","GLQ",1480,120,1652,0,0,1652,1,1,2,0,2,1,"Gd",5,"Typ",1,"Gd","Attchd","Fin",2,"TA","TA",162,53,0,153,0,0,0,11,2008,"New","Partial",392500,12.8802918162046,12.8802918162046
"1183","60","RL",160,15623,"None","IR1","Corner","NoRidge","Norm","2Story",10,5,1996,"Hip","Wd Sdng","None",0,"Ex","Av","GLQ",2096,300,2411,2065,0,4476,1,0,3,1,4,1,"Other",10,"Typ",2,"TA","Attchd","Fin",3,"TA","TA",171,78,0,0,0,555,0,7,2007,"WD","Abnorml",745000,13.5211394973617,13.5211394973617
"1184","30","RL",60,10800,"Grvl","Reg","Inside","OldTown","Norm","1Story",5,6,1920,"Hip","Other","None",0,"TA","No","Rec",821,299,1130,0,0,1130,1,0,1,0,2,1,"TA",5,"Typ",1,"Gd","Detchd","Unf",2,"TA","TA",229,0,0,0,0,0,0,6,2006,"WD","Normal",120000,11.6952470217642,11.6952470217642
"1185","20","RL",50,35133,"None","Reg","Inside","Timber","Norm","1Story",5,4,1963,"Hip","MetalSd","BrkFace",226,"TA","Gd","Rec",1159,413,1572,0,0,1572,1,0,1,1,3,1,"TA",5,"Typ",2,"TA","Other","RFn",3,"TA","TA",0,263,0,0,263,0,0,5,2007,"WD","Normal",186700,12.1372583295298,12.1372583295298
"1186","50","RL",60,9738,"None","Reg","Inside","Edwards","Norm","1.5Fin",5,7,1924,"Gable","Other","None",0,"TA","No","BLQ",392,392,949,272,0,1221,1,0,1,0,4,1,"TA",7,"Typ",0,"None","Attchd","Unf",1,"TA","TA",0,0,236,0,0,0,0,3,2006,"WD","Normal",104900,11.5607627943844,11.5607627943844
"1187","190","RL",107,10615,"None","IR1","Corner","OldTown","Artery","2Story",3,5,1900,"Gable","HdBoard","None",0,"Fa","Mn","BLQ",440,538,1014,685,0,1699,1,0,2,0,3,2,"TA",7,"Typ",0,"None","Other","Unf",2,"Other","Fa",0,74,0,0,0,0,0,8,2009,"WD","Abnorml",95000,11.4616321705827,11.4616321705827
"1188","20","RL",89,12461,"None","Reg","Corner","NoRidge","Norm","1Story",8,5,1994,"Gable","Other","None",0,"Gd","No","GLQ",1456,168,1624,0,0,1624,1,0,2,0,2,1,"Gd",5,"Typ",1,"Fa","Attchd","RFn",3,"TA","TA",0,114,192,0,0,0,0,7,2006,"WD","Normal",262000,12.4760997827432,12.4760997827432
"1189","60","RL",68,8935,"None","IR1","Inside","CollgCr","Norm","2Story",7,5,2002,"Gable","VinylSd","BrkFace",95,"Gd","No","Unf",0,831,831,829,0,1660,0,0,2,1,3,1,"Gd",7,"Typ",0,"None","Attchd","RFn",2,"TA","TA",144,68,0,0,0,0,0,7,2009,"WD","Normal",195000,12.1807548375459,12.1807548375459
"1190","60","RL",60,7500,"None","Reg","Inside","Gilbert","Norm","2Story",7,5,1999,"Gable","VinylSd","None",0,"TA","No","Unf",0,994,1028,776,0,1804,0,0,2,1,3,1,"Gd",7,"Typ",1,"TA","Attchd","Fin",2,"TA","TA",140,60,0,0,0,0,0,6,2010,"WD","Normal",189000,12.1495022940418,12.1495022940418
"1191","190","RL",70.0499583680267,32463,"None","Reg","Inside","Mitchel","Norm","1Story",4,4,1961,"Gable","MetalSd","Stone",149,"TA","Av","BLQ",1159,90,1622,0,0,1622,1,0,1,0,3,1,"TA",7,"Typ",1,"TA","Other","Fin",4,"TA","TA",439,0,0,0,0,0,0,3,2007,"WD","Normal",168000,12.0317192583854,12.0317192583854
"1192","160","Other",24,2645,"Pave","Reg","Inside","Somerst","Norm","2Story",8,5,1999,"Gable","MetalSd","BrkFace",456,"Gd","No","Unf",0,776,764,677,0,1441,0,0,2,1,2,1,"Gd",5,"Typ",0,"None","Detchd","Unf",2,"TA","TA",206,0,0,0,0,0,0,11,2007,"WD","Normal",174000,12.0668105781967,12.0668105781967
"1193","50","RM",60,9600,"Grvl","Reg","Inside","OldTown","Norm","1.5Fin",5,8,1925,"Other","VinylSd","None",0,"TA","Mn","Unf",0,702,842,630,0,1472,0,0,1,0,3,1,"Gd",6,"Typ",0,"None","Detchd","Unf",1,"TA","Fa",0,0,84,0,0,0,0,7,2007,"WD","Normal",125000,11.7360690162844,11.7360690162844
"1194","120","RM",70.0499583680267,4500,"None","Reg","FR2","Mitchel","Norm","1Story",6,5,1999,"Hip","VinylSd","BrkFace",425,"Ex","No","GLQ",883,341,1224,0,0,1224,1,0,2,0,2,1,"TA",5,"Typ",0,"None","Attchd","Fin",2,"TA","TA",0,304,0,0,0,0,0,6,2009,"WD","Normal",165000,12.0137007528827,12.0137007528827
"1195","60","RL",80,9364,"None","Reg","Corner","Sawyer","Norm","2Story",6,7,1969,"Gable","HdBoard","Stone",143,"TA","No","ALQ",371,292,663,689,0,1352,0,0,1,1,4,1,"TA",7,"Typ",0,"None","Attchd","Fin",1,"TA","TA",379,36,0,0,0,0,0,3,2010,"WD","Normal",158000,11.9703503120091,11.9703503120091
"1196","60","RL",51,8029,"None","IR1","Inside","Gilbert","Norm","2Story",6,5,2005,"Gable","VinylSd","None",0,"Gd","No","Unf",0,728,728,728,0,1456,0,0,2,1,3,1,"Gd",8,"Typ",0,"None","Attchd","Fin",2,"TA","TA",100,24,0,0,0,0,0,7,2008,"WD","Normal",176000,12.0782392740203,12.0782392740203
"1197","60","RL",58,14054,"None","IR1","Inside","Gilbert","Norm","2Story",7,5,2006,"Gable","VinylSd","None",0,"Gd","Av","Unf",0,879,879,984,0,1863,0,0,2,1,4,1,"Gd",9,"Typ",1,"Gd","BuiltIn","Fin",3,"TA","TA",100,17,0,0,0,0,0,11,2006,"New","Partial",219210,12.2977854534534,12.2977854534534
"1198","Other","RM",65,8850,"None","IR1","Corner","OldTown","Norm","Other",7,6,1916,"Gable","MetalSd","None",0,"TA","No","Unf",0,815,815,875,0,1690,0,0,1,0,3,1,"TA",7,"Typ",1,"Gd","Detchd","Unf",1,"TA","TA",0,0,330,0,0,0,0,7,2006,"Other","Normal",144000,11.8775685785581,11.8775685785581
"1199","20","RL",70,9100,"None","Reg","Inside","CollgCr","Norm","1Story",7,5,2001,"Gable","VinylSd","None",0,"Gd","No","Unf",0,1212,1212,0,0,1212,0,0,2,0,3,1,"Gd",6,"Typ",0,"None","Attchd","RFn",2,"TA","TA",356,0,0,0,0,0,0,6,2009,"WD","Normal",178000,12.0895388292742,12.0895388292742
"1200","20","RL",75,11235,"None","Reg","Inside","Sawyer","Norm","1Story",4,5,1963,"Gable","HdBoard","BrkFace",51,"TA","No","Rec",547,504,1382,0,0,1382,0,0,1,1,3,1,"TA",6,"Typ",1,"Other","Attchd","Unf",2,"TA","TA",0,82,0,0,0,0,0,10,2006,"WD","Normal",148000,11.9049675527463,11.9049675527463
"1201","20","RL",71,9353,"None","Reg","Inside","NAmes","Norm","1Story",4,5,1970,"Gable","MetalSd","None",0,"TA","No","Unf",0,864,864,0,0,864,0,0,1,0,3,1,"TA",5,"Typ",0,"None","Attchd","Unf",1,"TA","TA",0,0,0,0,0,0,0,7,2006,"Other","Abnorml",116050,11.6617764117026,11.6617764117026
"1202","60","RL",80,10400,"None","Reg","Corner","CollgCr","Norm","2Story",7,5,1998,"Gable","VinylSd","None",0,"Gd","Av","Unf",0,866,866,913,0,1779,0,0,2,1,3,1,"Gd",6,"Typ",0,"None","Attchd","RFn",2,"TA","TA",198,36,0,0,0,0,0,3,2009,"WD","Normal",197900,12.1955171315907,12.1955171315907
"1203","50","RM",50,6000,"None","Reg","Corner","BrkSide","Norm","1.5Fin",5,8,1925,"Gable","Wd Sdng","None",0,"TA","No","Unf",0,884,884,464,0,1348,1,0,1,0,3,1,"TA",5,"Typ",1,"Fa","Detchd","Unf",1,"TA","TA",0,0,208,0,0,0,0,5,2009,"WD","Normal",117000,11.6699292137799,11.6699292137799
"1204","20","RL",75,9750,"None","Reg","Inside","CollgCr","Norm","1Story",7,5,2000,"Gable","VinylSd","BrkFace",171,"Gd","No","Unf",0,1630,1630,0,0,1630,0,0,2,0,3,1,"Gd",6,"Typ",1,"TA","Attchd","Unf",2,"TA","TA",74,234,0,0,0,0,0,10,2009,"WD","Normal",213000,12.2690474446916,12.2690474446916
"1205","20","RL",78,10140,"None","Reg","Inside","NWAmes","Norm","1Story",5,6,1975,"Gable","HdBoard","None",0,"Gd","No","ALQ",788,268,1074,0,0,1074,1,0,1,1,3,1,"TA",6,"Typ",0,"None","Attchd","RFn",2,"TA","TA",0,88,0,0,0,0,0,7,2006,"WD","Normal",153500,11.9414558460094,11.9414558460094
"1206","20","RL",90,14684,"None","IR1","CulDSac","SawyerW","Norm","1Story",7,7,1990,"Hip","HdBoard","BrkFace",234,"Gd","Mn","ALQ",485,1496,2196,0,0,2196,0,0,2,0,3,1,"Gd",7,"Typ",1,"TA","Attchd","RFn",3,"TA","TA",84,70,0,0,0,0,0,6,2009,"WD","Normal",271900,12.5131896306206,12.5131896306206
"1207","20","Other",70.0499583680267,8900,"None","Reg","Inside","SawyerW","Norm","1Story",4,4,1966,"Gable","HdBoard","None",0,"TA","No","Rec",1056,0,1056,0,0,1056,1,0,1,0,2,1,"TA",5,"Typ",0,"None","Detchd","Unf",1,"TA","TA",0,42,0,0,0,0,0,11,2006,"WD","Normal",107000,11.580584113444,11.580584113444
"1208","20","RL",70,9135,"None","Reg","Inside","CollgCr","Norm","1Story",6,5,2003,"Gable","VinylSd","BrkFace",120,"Gd","Av","GLQ",340,1342,1700,0,0,1700,1,0,2,0,3,1,"Gd",7,"Typ",0,"None","Attchd","RFn",2,"TA","TA",192,23,0,0,0,0,0,5,2006,"WD","Normal",200000,12.2060726455302,12.2060726455302
"1209","20","RL",70,7763,"None","Reg","Inside","NAmes","Norm","1Story",5,7,1962,"Gable","MetalSd","None",0,"TA","No","Rec",504,319,1283,0,0,1283,1,0,1,0,3,1,"TA",6,"Typ",0,"None","Detchd","Unf",2,"TA","TA",0,0,0,0,0,0,0,10,2008,"WD","Normal",140000,11.8493977015914,11.8493977015914
"1210","20","RL",85,10182,"None","IR1","CulDSac","Somerst","RRNn","1Story",8,5,2006,"Hip","VinylSd","Stone",420,"Ex","Mn","GLQ",1220,440,1660,0,0,1660,1,0,2,0,3,1,"Gd",8,"Typ",1,"Gd","Attchd","RFn",2,"TA","TA",322,50,0,0,0,0,0,5,2006,"New","Partial",290000,12.5776362019627,12.5776362019627
"1211","60","RL",70,11218,"None","Reg","Inside","SawyerW","Norm","2Story",6,5,1992,"Gable","Wd Sdng","None",0,"Gd","No","Unf",0,1055,1055,790,0,1845,0,0,2,1,3,1,"Gd",8,"Typ",1,"TA","Attchd","RFn",2,"TA","TA",635,104,0,0,0,0,400,5,2010,"WD","Normal",189000,12.1495022940418,12.1495022940418
"1212","50","RL",152,12134,"None","IR1","Inside","Gilbert","Norm","1.5Fin",8,7,1988,"Gable","Wd Sdng","None",0,"Gd","Av","GLQ",427,132,1080,672,0,1752,0,0,2,0,4,1,"TA",8,"Typ",0,"None","Other","RFn",2,"TA","TA",325,12,0,0,0,0,0,6,2010,"WD","Normal",164000,12.0076217068063,12.0076217068063
"1213","30","RL",50,9340,"None","Reg","Inside","Edwards","Norm","1Story",4,6,1941,"Hip","MetalSd","None",0,"TA","No","Rec",344,328,672,0,0,672,1,0,1,0,2,1,"TA",4,"Typ",0,"None","Attchd","Unf",1,"TA","TA",0,113,0,0,0,0,0,8,2009,"WD","Normal",113000,11.6351430976945,11.6351430976945
"1214","80","RL",70.0499583680267,10246,"None","IR1","CulDSac","Sawyer","Norm","SLvl",4,9,1965,"Gable","VinylSd","None",0,"TA","Av","GLQ",648,0,960,0,0,960,1,1,0,0,0,1,"TA",3,"Typ",0,"None","Attchd","Unf",1,"TA","TA",88,0,0,0,0,0,0,5,2006,"WD","Normal",145000,11.8844890214027,11.8844890214027
