"","X","ParcelId","Address","SalePrice","SaleDate","SaleCondition","AssessedValue","ParcelType","YearBuilt","GrLivArea","BsmtFinSF1","LotArea","Bedrooms","CentralAir","Fireplaces","Occupancy","Style","Neighborhood","InstrumentNo","Error.YearBuilt","Error.LotArea","Error.GrLivArea","Error.Neighborhood","Error.Score"
"1234",3700,535154050,2221 KELLOGG AVE,142000,5/1/2010 0:00,Abnorml,153200,Dwg&Lot,1959,1188,1000,12160,3,Yes,0,Single-family detached (includes detached townhouses),One story,NAmes,1004659,-1.87445193545398,-0.733463607841049,-1.0560376500365,0.366437186804748,-3.29751600652678
"1235",545,903426160,817 HODGE AVE,160000,9/1/2008 0:00,Normal,197400,Dwg&Lot,1910,1984,196,8094,5,Yes,0,Single-family detached (includes detached townhouses),Two and one-half story:  3rd level unfinished,OldTown,810371,-2.41602544397072,-0.502927163730781,-1.75377182332512,1,-3.67272443102662
"1236",738,909250120,419 LYNN AVE,138887,7/1/2006 0:00,Normal,144600,Dwg&Lot,1914,1784,0,13132,4,Yes,0,Single-family detached (includes detached townhouses),Two story,Crawfor,201202097,-2.38323607340379,-0.818637987888717,-1.61847863954525,0.153472234444765,-4.66688046639298
"1237",12910,528188120,3702 CHILTON AVE,178500,2/1/2015 0:00,Normal,177000,Dwg&Lot,2003,1626,0,2628,2,Yes,0,Townhouse:  inner unit,Two story,NridgHt,201501221,-0.927969431336756,-0.607927563631201,-1.45839527397664,0.142593315048047,-2.85169895389655
"1238",13720,907401080,917 TENNYSON AVE,228000,6/1/2016 0:00,Normal,210700,Dwg&Lot,2004,1948,0,12393,4,Yes,1,Single-family detached (includes detached townhouses),Two story,CollgCr,201606281,-0.938313875774836,-0.752920419772774,-1.78530882283537,0.207655062197157,-3.26888805618582
"1239",14535,531375070,5409 KANSAS DR,144900,10/1/2010 0:00,Normal,168400,Dwg&Lot,2005,1141,624,13072,3,Yes,0,Single-family detached (includes detached townhouses),One story,SawyerW,201013441,-0.955077842897414,-0.813112633065614,-1.03196298936376,0.169520157082113,-2.63063330824467
"1240",15325,916384080,3115 COTTONTAIL LN,265900,12/1/2007 0:00,Normal,246700,Dwg&Lot,2006,1484,428,9037,2,Yes,1,Single-family detached (includes detached townhouses),One story,Timber,714924,-0.97546921316367,-0.559489250056151,-1.31611481477937,0.133675052949563,-2.71739822504963
"1241",13097,907262030,5013 KEATS ST,244000,5/1/2014 0:00,Normal,216400,Dwg&Lot,2003,1768,550,8158,3,Yes,0,Single-family detached (includes detached townhouses),Two story,CollgCr,201403991,-0.927969431336756,-0.545999892174655,-1.60210548709296,0.207655062197157,-2.86841974840721
"1242",15582,528435050,2528 DALTON ST,275500,3/1/2009 0:00,Normal,291800,Dwg&Lot,2007,1702,1294,10130,3,Yes,1,Single-family detached (includes detached townhouses),One story,Somerst,903742,-0.998847725697867,-0.554727157576665,-1.4870518628785,0.154682497497796,-2.88594424865523
"1243",5891,527358200,2815 MONROE DR,170000,1/1/2010 0:00,Family,194000,Dwg&Lot,1974,1173,1053,10625,3,Yes,2,Single-family detached (includes detached townhouses),Split foyer,NWAmes,1001112,-1.66686111197402,-0.624181320081328,-1.04810212998789,0.211509979623512,-3.12763458241972
"1244",14939,528110050,3218 SEDWICK ST,470000,5/1/2012 0:00,Normal,462900,Dwg&Lot,2006,2076,1386,13891,2,Yes,1,Single-family detached (includes detached townhouses),One story,NridgHt,201205797,-0.97546921316367,-0.891100812586809,-1.92229997080575,0.142593315048047,-3.64627668150818
"1245",1507,909276010,400 PEARSON AVE,205500,5/1/2012 0:00,Normal,238800,Dwg&Lot,1929,1517,348,11435,3,Yes,2,Single-family detached (includes detached townhouses),Two story,Crawfor,201408457,-2.17456499957258,-0.677455246615686,-1.34942157079693,0.153472234444765,-4.04796958254043
"1246",7517,527302020,3414 EISENHOWER AVE,178000,1/1/2007 0:00,Abnorml,233900,Dwg&Lot,1984,1868,0,12090,3,Yes,1,Single-family detached (includes detached townhouses),Split level,NWAmes,700488,-1.34093943647602,-0.727754740774615,-1.70395672154477,0.211509979623512,-3.56114091917189
"1247",14495,528480100,2511 CLAYTON DR,186500,3/1/2006 0:00,Partial,206500,Dwg&Lot,2005,1553,0,8125,3,Yes,0,Single-family detached (includes detached townhouses),Two story,Somerst,603511,-0.955077842897414,-0.545724078753556,-1.38541703827656,0.154682497497796,-2.73153646242973
"1248",7299,914478045,3100 DIAMOND ST,201500,8/1/2016 0:00,Normal,172300,Dwg&Lot,1976,1034,539,12328,3,Yes,0,Single-family detached (includes detached townhouses),Split level,Mitchel,201608625,-1.60646357736582,-0.747418320908585,-1.0076645572572,0.179445972994858,-3.18210048253674
"1249",434,902305080,706 CLARK AVE,100000,7/1/2015 0:00,Family,148600,Dwg&Lot,1917,2058,319,9600,3,No,1,Single-family detached (includes detached townhouses),Two and one-half story:  3rd level unfinished,OldTown,201507595,-2.32101730241965,-0.575915962376945,-1.90260216204101,0.246117602940319,-4.55341782389728
"1250",2274,535451040,1517 STAFFORD AVE,150000,7/1/2016 0:00,Normal,132300,Dwg&Lot,1950,988,630,7200,3,Yes,0,Single-family detached (includes detached townhouses),One story,NAmes,201607361,-1.98903647350684,-0.54387394669489,-1.01208472236703,0.366437186804748,-3.17855795576402
"1251",5035,526353030,3004 NORTHWOOD DR,244000,4/1/2010 0:00,Normal,275200,Dwg&Lot,1968,2110,1065,11160,3,Yes,2,Single-family detached (includes detached townhouses),One story,NAmes,201509628,-1.7823449330963,-0.658068786096363,-1.96016874597439,0.366437186804748,-4.0341452783623
"1252",12902,528188040,3717 ASHTON DR,171750,3/1/2006 0:00,Normal,192400,Dwg&Lot,2003,1405,0,3136,2,Yes,1,Townhouse:  end unit,One story,NridgHt,603303,-0.927969431336756,-0.592631733605397,-1.23630734266033,0.142593315048047,-2.61431519255443
"1253",5765,923225490,3329 HARCOURT DR,139900,6/1/2013 0:00,Normal,133800,Dwg&Lot,1968,874,764,9858,3,Yes,0,Single-family detached (includes detached townhouses),One story,Mitchel,201307599,-1.7823449330963,-0.585937559454679,-1.06028323086253,0.179445972994858,-3.24911975041865
"1254",6134,532477040,3320 KINGMAN RD,294000,7/1/2007 0:00,Normal,271900,Dwg&Lot,1974,2167,1156,17542,3,Yes,2,Single-family detached (includes detached townhouses),Two story,Veenker,201600305,-1.66686111197402,-1.28603140562539,-2.02423701286731,1,-3.97712953046672
"1255",13192,908128110,4023 MARIGOLD DR,165400,7/1/2008 0:00,Normal,183800,Dwg&Lot,2003,1656,0,6931,3,Yes,1,Single-family detached (includes detached townhouses),Two story,Edwards,812457,-0.927969431336756,-0.545218491864421,-1.48841145828552,-4.667171707192,-7.62877108867869
"1256",1147,903234210,1104 HARDING AVE,89500,5/1/1999 0:00,Normal,147900,Dwg&Lot,1929,1359,0,6120,3,Yes,1,Single-family detached (includes detached townhouses),One story,BrkSide,9906332,-2.07750941780916,-0.537024265848122,-1.176715945769,0.162349867976044,-3.62889976145024
"1257",9005,528390020,2948 CYPRESS CIR,319000,7/1/2012 0:00,Normal,314700,Dwg&Lot,1994,1987,1314,14303,2,Yes,1,Single-family detached (includes detached townhouses),One story,NoRidge,201208614,-1.01185072368496,-0.932271850360716,-1.82637151421358,0.157473634560831,-3.61302045369843
"1258",1369,908229020,203 STATE AVE,106000,4/1/2012 0:00,Normal,90200,Dwg&Lot,1922,864,0,4060,2,Yes,0,Single-family detached (includes detached townhouses),One story,Edwards,201204674,-2.23702792892088,-0.575400614337602,-1.0668861334995,-4.667171707192,-8.54648638394997
"1259",14471,528235180,3920 WELBECK DR,209000,5/1/2014 0:00,Normal,207200,Dwg&Lot,2005,1166,655,9587,2,Yes,0,Single-family detached (includes detached townhouses),Split level,Gilbert,201403631,-0.955077842897414,-0.575483042836529,-1.04446076026084,0.169705196858899,-2.40531644913589
"1260",5082,527402060,1323 JEFFERSON ST,156500,8/1/2013 0:00,Normal,163800,Dwg&Lot,1969,1054,1040,9750,3,Yes,0,Single-family detached (includes detached townhouses),One story,NAmes,201310218,-1.76878474460421,-0.581561377067917,-1.00818726918236,0.366437186804748,-2.99209620404974
"1261",10583,528292040,2423 GRANT CIR,200000,1/1/2014 0:00,Normal,195000,Dwg&Lot,1999,1675,0,24682,3,Yes,1,Single-family detached (includes detached townhouses),Two story,Gilbert,201400276,-0.927731443476466,-2.17396368366905,-1.50767703933096,0.169705196858899,-4.43966696961757
"1262",3616,534476320,1530 CURTISS AVE,132500,8/1/2012 0:00,Family,137900,Dwg&Lot,1956,1050,504,9600,2,Yes,0,Single-family detached (includes detached townhouses),One story,NAmes,201210091,-1.90642506554443,-0.575915962376945,-1.00796635119396,0.366437186804748,-3.12387019231059
"1263",4064,905229040,3224 ROSS RD,161500,11/1/2009 0:00,Normal,169000,Dwg&Lot,1957,1788,0,11250,5,Yes,2,Single-family detached (includes detached townhouses),One and one-half story:  2nd level finished,ClearCr,914643,-1.8954324673458,-0.664281527142584,-1.62251635284029,1,-3.18223034732867
"1264",514,903400040,821 RIDGEWOOD AVE,180500,7/1/2007 0:00,Normal,199700,Dwg&Lot,1919,1824,0,13515,3,Yes,1,Single-family detached (includes detached townhouses),Two story,BrkSide,708626,-2.28200687943059,-0.8546308040975,-1.65905652356992,0.162349867976044,-4.63334433912196
"1265",9669,527427110,3305 POLARIS DR,181000,8/1/2008 0:00,Abnorml,188900,Dwg&Lot,1998,1337,266,4060,2,Yes,0,Townhouse:  end unit,One story,NAmes,809861,-0.937454750906048,-0.575400614337602,-1.16893634455465,0.366437186804748,-2.31535452299355
"1266",10770,533223010,2512 EATON AVE,183900,3/1/2006 0:00,Normal,182700,Dwg&Lot,1999,1452,450,3735,3,Yes,0,Townhouse:  end unit,Two story,Somerst,811112,-0.927731443476466,-0.580271037619088,-1.28392982728404,0.154682497497796,-2.63724981088179
"1267",612,903475060,519 NORTHWESTERN AVE 521,122000,1/1/2007 0:00,Normal,136800,Dwg&Lot,1910,1889,0,10120,4,No,1,Two-family conversion; originally built as one-family dwelling,Two and one-half story:  3rd level unfinished,OldTown,700862,-2.47450334328682,-0.59745888328635,-1.72534778899777,0.246117602940319,-4.55119241263062
"1268",15604,921128020,2716 COTTONWOOD RD,378500,5/1/2010 0:00,Normal,533800,Dwg&Lot,2008,2018,1538,13214,3,Yes,1,Single-family detached (includes detached townhouses),One story,Timber,201400119,-1.02361718901722,-0.826249552558732,-1.85951673428086,0.133675052949563,-3.57570842290725
"1269",2010,909282030,2116 COUNTRY CLUB BLVD,415900,6/1/2012 0:00,Normal,478000,Dwg&Lot,1935,3447,0,14100,5,Yes,2,Single-family detached (includes detached townhouses),One and one-half story:  2nd level finished,Crawfor,201611706,-2.13524275561362,-0.91181670192073,-3.79874532824338,0.153472234444765,-6.69233255133296
"1270",3637,535106180,509 24TH ST,144000,7/1/2007 0:00,Normal,154500,Dwg&Lot,1958,1524,460,11344,3,Yes,0,Single-family detached (includes detached townhouses),One and one-half story:  2nd level finished,NAmes,707855,-1.88441230174866,-0.670924434899815,-1.35642351603864,0.366437186804748,-3.54532306588237
"1271",7007,905325030,3721 WOODLAND ST,307500,6/1/2016 0:00,Normal,272200,Dwg&Lot,1979,1539,1274,23595,0,Yes,1,Single-family detached (includes detached townhouses),One and one-half story:  2nd level finished,ClearCr,201605702,-1.5172678498564,-2.03229300708761,-1.31522656575028,1,-3.8647874226943
"1272",5253,534127170,2753 CLEVELAND DR,185750,8/1/2009 0:00,Normal,218400,Dwg&Lot,1968,1489,631,9156,3,Yes,1,Single-family detached (includes detached townhouses),One story,NWAmes,909954,-1.7823449330963,-0.562496384021894,-1.32114658522692,0.211509979623512,-3.4544779227216
"1273",4329,532378070,3828 WINDSOR CT,137000,11/1/2006 0:00,Normal,147300,Dwg&Lot,1965,935,935,13526,3,Yes,0,Single-family detached (includes detached townhouses),One story,Sawyer,614373,-1.81905094724882,-0.855681550081209,-1.02931905948806,0.184833613260601,-3.51921794355749
"1274",4077,905402090,423 OLIVER AVE,200000,12/1/2013 0:00,Abnorml,201400,Dwg&Lot,1959,1357,822,11512,2,Yes,1,Single-family detached (includes detached townhouses),Split level,Edwards,201314593,-1.87445193545398,-0.683067023224951,-1.18810881107578,-4.667171707192,-8.41279947694671
"1275",757,909254150,620 LYNN AVE,139000,11/1/2007 0:00,Normal,141000,Dwg&Lot,1910,1250,0,5362,3,Yes,1,Single-family detached (includes detached townhouses),One and one-half story:  2nd level finished,Crawfor,713866,-2.47450334328682,-0.558926043835159,-1.09369787188663,0.153472234444765,-3.97365502456384
"1276",2148,534478140,803 13TH ST 805,137000,7/1/2007 0:00,Normal,141500,Dwg&Lot,1948,1920,220,11287,4,Yes,0,Duplex,Two story,NAmes,708915,-2.01676428201765,-0.664577147421215,-1.75670926021001,0.366437186804748,-4.07161350284412
"1277",6182,534128100,1607 PIERCE CIR,162000,12/1/2009 0:00,Normal,172500,Dwg&Lot,1972,1395,593,12936,3,Yes,1,Single-family detached (includes detached townhouses),Two story,NWAmes,1001227,-1.71390354011998,-0.800729205101237,-1.22621336999498,0.211509979623512,-3.52933613559269
"1278",5276,534129080,1700 PIERCE CT,228500,3/1/2015 0:00,Normal,204600,Dwg&Lot,1967,1724,528,17871,3,Yes,1,Single-family detached (includes detached townhouses),Split level,NWAmes,201502098,-1.79543580675333,-1.32438397767717,-1.55694168443164,0.211509979623512,-4.46525148923863
"1279",12224,907251090,522 SMILEY AVE,237000,3/1/2008 0:00,Normal,245300,Dwg&Lot,2002,2031,804,9473,3,Yes,1,Single-family detached (includes detached townhouses),Two story,CollgCr,806994,-0.921615268341063,-0.571779018730364,-1.87346412208027,0.207655062197157,-3.15920334695453
"1280",1587,911128180,212 WASHINGTON AVE,68400,4/1/2010 0:00,Abnorml,99500,Dwg&Lot,1920,1128,0,7500,2,Yes,0,Single-family detached (includes detached townhouses),One and one-half story:  2nd level finished,IDOTRR,1003575,-2.26264171112129,-0.543558821745919,-1.02649188013426,0.155484591703785,-3.67720782129768
"1281",12207,907192090,5401 CLEMENS BLVD,228500,9/1/2014 0:00,Normal,228700,Dwg&Lot,2002,1573,788,9808,3,Yes,0,Single-family detached (includes detached townhouses),One story,CollgCr,201407869,-0.921615268341063,-0.583882226691056,-1.40564176549286,0.207655062197157,-2.70348419832782
"1282",8239,916403020,2722 WHITE OAK CIR,231000,6/1/2016 0:00,Normal,193600,Dwg&Lot,1990,1339,1053,8049,2,Yes,1,Single-family detached (includes detached townhouses),One story,Timber,201606108,-1.1257342258114,-0.54518132338628,-1.17082809308401,0.133675052949563,-2.70806858933212
"1283",7099,907202050,5020 EMERSON DR,164500,6/1/2016 0:00,Normal,159200,Dwg&Lot,1977,1040,676,8800,3,Yes,0,Single-family detached (includes detached townhouses),One story,CollgCr,201606304,-1.57615647023158,-0.554430809850986,-1.00761760771095,0.207655062197157,-2.93054982559636
"1284",6439,923204150,3304 OPAL DR 3306,139000,4/1/2010 0:00,Normal,138000,Dwg&Lot,1971,1824,0,9400,4,Yes,0,Duplex,Two story,Mitchel,1003292,-1.73397618032478,-0.569496680549082,-1.65905652356992,0.179445972994858,-3.78308341144892
"1285",734,909250060,2320 KNAPP ST,197000,8/1/2015 0:00,Normal,188700,Dwg&Lot,1919,2447,0,9638,4,Yes,1,Single-family detached (includes detached townhouses),One and one-half story:  2nd level finished,S&W ISU,201508250,-2.28200687943059,-0.577321341708718,-2.35388364934302,1,-4.21321187048233
"1286",1732,903227090,1206 MARSTON AVE,147900,7/1/2014 0:00,Normal,145300,Dwg&Lot,1939,1412,0,6000,4,Yes,1,Single-family detached (includes detached townhouses),One and one-half story:  2nd level finished,BrkSide,201406627,-2.10087768467334,-0.551964402307251,-1.24349147907015,0.162349867976044,-3.73398369807469
"1287",4405,534251320,2017 NORTHWESTERN AVE,143000,6/1/2010 0:00,Normal,163500,Dwg&Lot,1963,1328,650,9790,3,Yes,2,Single-family detached (includes detached townhouses),One story,NWAmes,1006211,-1.84079291915128,-0.583152020614005,-1.16050642583605,0.211509979623512,-3.37294138597782
"1288",4920,906426090,4720 DOVER DR,258500,6/1/2013 0:00,Normal,269300,Dwg&Lot,1964,1582,834,36500,4,Yes,0,Single-family detached (includes detached townhouses),One story,ClearCr,201306795,-1.8304157799464,-3.76973616777222,-1.41474200552722,1,-6.01489395324584
"1289",11149,527131030,4239 STONE BROOKE RD,278000,10/1/2009 0:00,Normal,280600,Dwg&Lot,2000,1659,1158,5664,2,Yes,1,Townhouse:  end unit,One story,Stonebr,912995,-0.922700463996494,-0.555586636812968,-1.49145062772288,1,-1.96973772853234
"1290",14951,528144030,3011 HARRISON RD,317000,7/1/2013 0:00,Normal,288500,Dwg&Lot,2006,1970,472,11065,3,Yes,1,Single-family detached (includes detached townhouses),Two story,NridgHt,201309129,-0.97546921316367,-0.651649374872824,-1.8082238079079,0.142593315048047,-3.29274908089635
"1291",4536,534403410,1904 BEL AIR DR,180500,4/1/2010 0:00,Normal,192000,Dwg&Lot,1964,1152,1014,13465,3,Yes,1,Single-family detached (includes detached townhouses),Split level,NAmes,1003308,-1.8304157799464,-0.839754521443649,-1.03730030898213,0.366437186804748,-3.34103342356743
"1292",6078,527451370,1330 BARKLEY CT,117000,1/1/2015 0:00,Normal,116500,Dwg&Lot,1972,1302,415,1680,3,Yes,0,Townhouse:  inner unit,Two story,Br'Dale,201500809,-1.71390354011998,-0.651971802928713,-1.1363107313445,1,-2.5021860743932
"1293",97,902106060,1003 WILSON AVE,115000,11/1/2013 0:00,Normal,126300,Dwg&Lot,1892,2372,0,6600,4,No,0,Single-family detached (includes detached townhouses),Two story,OldTown,201313510,-2.99316222149366,-0.547366762903605,-2.26208392450723,0.246117602940319,-5.55649530596418
"1294",6702,527376110,1607 TRUMAN DR,171000,10/1/2012 0:00,Normal,187900,Dwg&Lot,1976,1664,194,10140,4,Yes,1,Single-family detached (includes detached townhouses),Two story,NWAmes,201212101,-1.60646357736582,-0.598395848920539,-1.49649123513527,0.211509979623512,-3.48984068179812
"1295",3293,908275220,411 HILLTOP RD,124000,12/1/2012 0:00,Normal,130900,Dwg&Lot,1955,864,570,8172,2,Yes,0,Single-family detached (includes detached townhouses),One story,Edwards,201215695,-1.91910973595306,-0.546119299705036,-1.0668861334995,-4.667171707192,-8.19928687634959
"1296",5363,534201280,1237 24TH ST,157500,8/1/2015 0:00,Normal,144500,Dwg&Lot,1968,1052,1016,8400,3,Yes,0,Single-family detached (includes detached townhouses),One story,NAmes,201508066,-1.7823449330963,-0.548371531086075,-1.00805987077571,0.366437186804748,-2.97233914815334
"1297",4443,534400030,1903 COOLIDGE DR,155000,12/1/2008 0:00,Normal,173900,Dwg&Lot,1963,1128,776,8700,3,Yes,0,Single-family detached (includes detached townhouses),One story,NAmes,813322,-1.84079291915128,-0.552662648395335,-1.02649188013426,0.366437186804748,-3.05351026087613
"1298",14637,908186030,3909 MARIGOLD DR,132500,1/1/2011 0:00,Normal,158700,Dwg&Lot,2005,1072,467,3675,2,Yes,0,Townhouse:  end unit,Split foyer,Edwards,201101257,-0.955077842897414,-0.581293885245818,-1.01060730555872,-4.667171707192,-7.21415074089395
"1299",15603,908154235,4408 COCHRANE PKY,160000,1/1/2008 0:00,Partial,1254900,Dwg&Lot,2008,5642,5644,63887,3,Yes,3,Single-family detached (includes detached townhouses),Two story,Edwards,201502031,-1.02361718901722,-7.37364118120341,-7.36798849912636,-4.667171707192,-20.432418576539
